datetime,date,hour,temperature,humidity,wind_speed,month,season
2023-01-12T14:00:00+05:30,2023-01-12,14,29.23,70.42,3.4,1,Northeast Monsoon
2023-01-12T15:00:00+05:30,2023-01-12,15,28.25,74.3,3.11,1,Northeast Monsoon
2023-01-12T16:00:00+05:30,2023-01-12,16,28.99,71.75,3.66,1,Northeast Monsoon
2023-01-12T17:00:00+05:30,2023-01-12,17,28.23,74.38,3.24,1,Northeast Monsoon
2023-01-12T18:00:00+05:30,2023-01-12,18,27.27,73.88,3.79,1,Northeast Monsoon
2023-01-12T19:00:00+05:30,2023-01-12,19,27.07,74.77,4.15,1,Northeast Monsoon
2023-01-12T20:00:00+05:30,2023-01-12,20,26.95,78.41,2.9,1,Northeast Monsoon
2023-01-12T21:00:00+05:30,2023-01-12,21,25.56,80.58,2.93,1,Northeast Monsoon
2023-01-12T22:00:00+05:30,2023-01-12,22,25.36,81.03,3.15,1,Northeast Monsoon
2023-01-12T23:00:00+05:30,2023-01-12,23,25.7,78.6,3.78,1,Northeast Monsoon
2023-01-13T00:00:00+05:30,2023-01-13,0,25.81,81.9,3.23,1,Northeast Monsoon
2023-01-13T01:00:00+05:30,2023-01-13,1,24.74,78.41,2.89,1,Northeast Monsoon
2023-01-13T02:00:00+05:30,2023-01-13,2,25.88,78.41,2.84,1,Northeast Monsoon
2023-01-13T03:00:00+05:30,2023-01-13,3,26.28,82.4,2.81,1,Northeast Monsoon
2023-01-13T04:00:00+05:30,2023-01-13,4,25.93,78.5,6.43,1,Northeast Monsoon
2023-01-13T05:00:00+05:30,2023-01-13,5,27.26,75.76,3.89,1,Northeast Monsoon
2023-01-13T06:00:00+05:30,2023-01-13,6,26.91,75.95,4.74,1,Northeast Monsoon
2023-01-13T07:00:00+05:30,2023-01-13,7,28.13,72.53,3.39,1,Northeast Monsoon
2023-01-13T08:00:00+05:30,2023-01-13,8,28.86,75.32,3.39,1,Northeast Monsoon
2023-01-13T09:00:00+05:30,2023-01-13,9,28.87,69.66,3.44,1,Northeast Monsoon
2023-01-13T10:00:00+05:30,2023-01-13,10,29.57,72.17,4.41,1,Northeast Monsoon
2023-01-13T11:00:00+05:30,2023-01-13,11,28.93,67.16,3.65,1,Northeast Monsoon
2023-01-13T12:00:00+05:30,2023-01-13,12,29.3,69.25,3.04,1,Northeast Monsoon
2023-01-13T13:00:00+05:30,2023-01-13,13,30.03,71.03,3.0,1,Northeast Monsoon
2023-01-13T14:00:00+05:30,2023-01-13,14,29.39,65.84,2.96,1,Northeast Monsoon
2023-01-13T15:00:00+05:30,2023-01-13,15,29.12,69.08,3.02,1,Northeast Monsoon
2023-01-13T16:00:00+05:30,2023-01-13,16,28.44,72.23,3.05,1,Northeast Monsoon
2023-01-13T17:00:00+05:30,2023-01-13,17,27.72,70.3,2.87,1,Northeast Monsoon
2023-01-13T18:00:00+05:30,2023-01-13,18,27.79,72.74,3.27,1,Northeast Monsoon
2023-01-13T19:00:00+05:30,2023-01-13,19,27.94,74.55,3.18,1,Northeast Monsoon
2023-01-13T20:00:00+05:30,2023-01-13,20,27.12,81.64,2.97,1,Northeast Monsoon
2023-01-13T21:00:00+05:30,2023-01-13,21,26.32,77.82,3.18,1,Northeast Monsoon
2023-01-13T22:00:00+05:30,2023-01-13,22,25.58,77.99,2.93,1,Northeast Monsoon
2023-01-13T23:00:00+05:30,2023-01-13,23,25.58,81.65,3.18,1,Northeast Monsoon
2023-01-14T00:00:00+05:30,2023-01-14,0,26.03,80.35,4.59,1,Northeast Monsoon
2023-01-14T01:00:00+05:30,2023-01-14,1,24.95,81.1,4.46,1,Northeast Monsoon
2023-01-14T02:00:00+05:30,2023-01-14,2,25.61,80.4,2.82,1,Northeast Monsoon
2023-01-14T03:00:00+05:30,2023-01-14,3,25.39,76.58,3.01,1,Northeast Monsoon
2023-01-14T04:00:00+05:30,2023-01-14,4,27.51,77.37,2.85,1,Northeast Monsoon
2023-01-14T05:00:00+05:30,2023-01-14,5,27.38,75.34,3.39,1,Northeast Monsoon
2023-01-14T06:00:00+05:30,2023-01-14,6,26.91,75.63,3.5,1,Northeast Monsoon
2023-01-14T07:00:00+05:30,2023-01-14,7,28.91,75.73,3.22,1,Northeast Monsoon
2023-01-14T08:00:00+05:30,2023-01-14,8,28.37,67.32,3.04,1,Northeast Monsoon
2023-01-14T09:00:00+05:30,2023-01-14,9,28.47,69.34,4.24,1,Northeast Monsoon
2023-01-14T10:00:00+05:30,2023-01-14,10,29.56,70.27,3.57,1,Northeast Monsoon
2023-01-14T11:00:00+05:30,2023-01-14,11,29.7,67.07,3.54,1,Northeast Monsoon
2023-01-14T12:00:00+05:30,2023-01-14,12,29.72,68.51,2.9,1,Northeast Monsoon
2023-01-14T13:00:00+05:30,2023-01-14,13,29.46,67.29,3.18,1,Northeast Monsoon
2023-01-14T14:00:00+05:30,2023-01-14,14,29.06,67.19,3.37,1,Northeast Monsoon
2023-01-14T15:00:00+05:30,2023-01-14,15,28.76,69.08,4.45,1,Northeast Monsoon
2023-01-14T16:00:00+05:30,2023-01-14,16,28.98,69.16,3.35,1,Northeast Monsoon
2023-01-14T17:00:00+05:30,2023-01-14,17,28.5,74.03,2.81,1,Northeast Monsoon
2023-01-14T18:00:00+05:30,2023-01-14,18,26.92,75.76,3.24,1,Northeast Monsoon
2023-01-14T19:00:00+05:30,2023-01-14,19,26.56,74.8,3.78,1,Northeast Monsoon
2023-01-14T20:00:00+05:30,2023-01-14,20,25.85,75.08,3.2,1,Northeast Monsoon
2023-01-14T21:00:00+05:30,2023-01-14,21,26.16,79.72,2.82,1,Northeast Monsoon
2023-01-14T22:00:00+05:30,2023-01-14,22,25.49,77.64,3.43,1,Northeast Monsoon
2023-01-14T23:00:00+05:30,2023-01-14,23,26.06,79.82,3.16,1,Northeast Monsoon
2023-01-15T00:00:00+05:30,2023-01-15,0,26.28,81.96,3.36,1,Northeast Monsoon
2023-01-15T01:00:00+05:30,2023-01-15,1,24.71,80.45,3.15,1,Northeast Monsoon
2023-01-15T02:00:00+05:30,2023-01-15,2,25.01,80.63,3.15,1,Northeast Monsoon
2023-01-15T03:00:00+05:30,2023-01-15,3,25.99,77.33,3.87,1,Northeast Monsoon
2023-01-15T04:00:00+05:30,2023-01-15,4,25.74,75.83,3.41,1,Northeast Monsoon
2023-01-15T05:00:00+05:30,2023-01-15,5,26.86,75.04,3.18,1,Northeast Monsoon
2023-01-15T06:00:00+05:30,2023-01-15,6,27.09,76.62,3.54,1,Northeast Monsoon
2023-01-15T07:00:00+05:30,2023-01-15,7,27.87,70.63,3.13,1,Northeast Monsoon
2023-01-15T08:00:00+05:30,2023-01-15,8,28.44,71.9,3.15,1,Northeast Monsoon
2023-01-15T09:00:00+05:30,2023-01-15,9,29.31,70.36,2.94,1,Northeast Monsoon
2023-01-15T10:00:00+05:30,2023-01-15,10,29.2,70.29,3.08,1,Northeast Monsoon
2023-01-15T11:00:00+05:30,2023-01-15,11,28.71,69.14,3.76,1,Northeast Monsoon
2023-01-15T12:00:00+05:30,2023-01-15,12,29.62,70.14,3.31,1,Northeast Monsoon
2023-01-15T13:00:00+05:30,2023-01-15,13,28.77,70.8,3.31,1,Northeast Monsoon
2023-01-15T14:00:00+05:30,2023-01-15,14,28.97,71.5,3.65,1,Northeast Monsoon
2023-01-15T15:00:00+05:30,2023-01-15,15,29.28,67.61,2.94,1,Northeast Monsoon
2023-01-15T16:00:00+05:30,2023-01-15,16,28.4,69.25,2.92,1,Northeast Monsoon
2023-01-15T17:00:00+05:30,2023-01-15,17,27.26,71.01,3.89,1,Northeast Monsoon
2023-01-15T18:00:00+05:30,2023-01-15,18,26.87,68.66,2.95,1,Northeast Monsoon
2023-01-15T19:00:00+05:30,2023-01-15,19,27.54,75.94,3.47,1,Northeast Monsoon
2023-01-15T20:00:00+05:30,2023-01-15,20,26.23,73.49,3.24,1,Northeast Monsoon
2023-01-15T21:00:00+05:30,2023-01-15,21,26.08,81.8,4.07,1,Northeast Monsoon
2023-01-15T22:00:00+05:30,2023-01-15,22,25.87,76.87,5.02,1,Northeast Monsoon
2023-01-15T23:00:00+05:30,2023-01-15,23,25.66,79.36,4.93,1,Northeast Monsoon
2023-01-16T00:00:00+05:30,2023-01-16,0,25.91,83.61,3.77,1,Northeast Monsoon
2023-01-16T01:00:00+05:30,2023-01-16,1,25.58,79.99,2.84,1,Northeast Monsoon
2023-01-16T02:00:00+05:30,2023-01-16,2,25.5,78.92,3.02,1,Northeast Monsoon
2023-01-16T03:00:00+05:30,2023-01-16,3,25.94,77.21,4.02,1,Northeast Monsoon
2023-01-16T04:00:00+05:30,2023-01-16,4,26.2,76.27,3.79,1,Northeast Monsoon
2023-01-16T05:00:00+05:30,2023-01-16,5,26.79,78.5,5.16,1,Northeast Monsoon
2023-01-16T06:00:00+05:30,2023-01-16,6,27.38,76.12,3.21,1,Northeast Monsoon
2023-01-16T07:00:00+05:30,2023-01-16,7,28.05,73.22,2.98,1,Northeast Monsoon
2023-01-16T08:00:00+05:30,2023-01-16,8,27.83,67.89,2.95,1,Northeast Monsoon
2023-01-16T09:00:00+05:30,2023-01-16,9,28.44,71.63,3.19,1,Northeast Monsoon
2023-01-16T10:00:00+05:30,2023-01-16,10,29.36,72.25,3.57,1,Northeast Monsoon
2023-01-16T11:00:00+05:30,2023-01-16,11,28.55,69.53,3.73,1,Northeast Monsoon
2023-01-16T12:00:00+05:30,2023-01-16,12,29.18,65.81,4.24,1,Northeast Monsoon
2023-01-16T13:00:00+05:30,2023-01-16,13,29.46,70.97,3.85,1,Northeast Monsoon
2023-01-16T14:00:00+05:30,2023-01-16,14,29.82,69.57,4.81,1,Northeast Monsoon
2023-01-16T15:00:00+05:30,2023-01-16,15,28.41,68.92,3.36,1,Northeast Monsoon
2023-01-16T16:00:00+05:30,2023-01-16,16,28.33,72.26,3.02,1,Northeast Monsoon
2023-01-16T17:00:00+05:30,2023-01-16,17,28.11,72.97,3.34,1,Northeast Monsoon
2023-01-16T18:00:00+05:30,2023-01-16,18,27.88,76.25,2.87,1,Northeast Monsoon
2023-01-16T19:00:00+05:30,2023-01-16,19,26.2,77.15,3.07,1,Northeast Monsoon
2023-01-16T20:00:00+05:30,2023-01-16,20,27.06,74.88,3.78,1,Northeast Monsoon
2023-01-16T21:00:00+05:30,2023-01-16,21,26.31,78.17,3.69,1,Northeast Monsoon
2023-01-16T22:00:00+05:30,2023-01-16,22,25.23,79.67,3.0,1,Northeast Monsoon
2023-01-16T23:00:00+05:30,2023-01-16,23,25.21,84.11,2.97,1,Northeast Monsoon
2023-01-17T00:00:00+05:30,2023-01-17,0,25.56,83.66,2.9,1,Northeast Monsoon
2023-01-17T01:00:00+05:30,2023-01-17,1,25.84,80.73,3.0,1,Northeast Monsoon
2023-01-17T02:00:00+05:30,2023-01-17,2,26.23,79.56,3.06,1,Northeast Monsoon
2023-01-17T03:00:00+05:30,2023-01-17,3,25.92,81.63,3.12,1,Northeast Monsoon
2023-01-17T04:00:00+05:30,2023-01-17,4,26.19,78.92,3.99,1,Northeast Monsoon
2023-01-17T05:00:00+05:30,2023-01-17,5,27.14,76.69,2.86,1,Northeast Monsoon
2023-01-17T06:00:00+05:30,2023-01-17,6,27.4,74.07,2.88,1,Northeast Monsoon
2023-01-17T07:00:00+05:30,2023-01-17,7,27.72,72.12,3.35,1,Northeast Monsoon
2023-01-17T08:00:00+05:30,2023-01-17,8,27.75,70.87,2.81,1,Northeast Monsoon
2023-01-17T09:00:00+05:30,2023-01-17,9,29.47,71.01,3.33,1,Northeast Monsoon
2023-01-17T10:00:00+05:30,2023-01-17,10,29.42,71.77,3.59,1,Northeast Monsoon
2023-01-17T11:00:00+05:30,2023-01-17,11,28.82,69.25,2.85,1,Northeast Monsoon
2023-01-17T12:00:00+05:30,2023-01-17,12,30.09,71.43,3.74,1,Northeast Monsoon
2023-01-17T13:00:00+05:30,2023-01-17,13,29.42,66.59,2.8,1,Northeast Monsoon
2023-01-17T14:00:00+05:30,2023-01-17,14,29.06,68.93,3.41,1,Northeast Monsoon
2023-01-17T15:00:00+05:30,2023-01-17,15,28.76,70.26,2.86,1,Northeast Monsoon
2023-01-17T16:00:00+05:30,2023-01-17,16,27.73,74.41,3.27,1,Northeast Monsoon
2023-01-17T17:00:00+05:30,2023-01-17,17,28.97,74.01,3.43,1,Northeast Monsoon
2023-01-17T18:00:00+05:30,2023-01-17,18,27.58,74.37,3.08,1,Northeast Monsoon
2023-01-17T19:00:00+05:30,2023-01-17,19,26.0,79.79,2.82,1,Northeast Monsoon
2023-01-17T20:00:00+05:30,2023-01-17,20,26.96,77.47,2.97,1,Northeast Monsoon
2023-01-17T21:00:00+05:30,2023-01-17,21,25.68,78.59,3.66,1,Northeast Monsoon
2023-01-17T22:00:00+05:30,2023-01-17,22,25.15,83.13,2.96,1,Northeast Monsoon
2023-01-17T23:00:00+05:30,2023-01-17,23,26.68,79.51,2.81,1,Northeast Monsoon
2023-01-18T00:00:00+05:30,2023-01-18,0,25.84,79.62,3.58,1,Northeast Monsoon
2023-01-18T01:00:00+05:30,2023-01-18,1,25.85,81.05,2.96,1,Northeast Monsoon
2023-01-18T02:00:00+05:30,2023-01-18,2,26.03,78.62,2.84,1,Northeast Monsoon
2023-01-18T03:00:00+05:30,2023-01-18,3,25.45,80.8,3.04,1,Northeast Monsoon
2023-01-18T04:00:00+05:30,2023-01-18,4,25.74,80.45,3.39,1,Northeast Monsoon
2023-01-18T05:00:00+05:30,2023-01-18,5,26.2,81.01,3.48,1,Northeast Monsoon
2023-01-18T06:00:00+05:30,2023-01-18,6,27.76,75.77,2.82,1,Northeast Monsoon
2023-01-18T07:00:00+05:30,2023-01-18,7,27.66,74.38,2.94,1,Northeast Monsoon
2023-01-18T08:00:00+05:30,2023-01-18,8,27.95,72.15,3.23,1,Northeast Monsoon
2023-01-18T09:00:00+05:30,2023-01-18,9,29.59,71.63,2.96,1,Northeast Monsoon
2023-01-18T10:00:00+05:30,2023-01-18,10,29.29,68.6,3.18,1,Northeast Monsoon
2023-01-18T11:00:00+05:30,2023-01-18,11,29.69,67.45,3.11,1,Northeast Monsoon
2023-01-18T12:00:00+05:30,2023-01-18,12,29.39,67.85,3.8,1,Northeast Monsoon
2023-01-18T13:00:00+05:30,2023-01-18,13,29.08,69.07,3.57,1,Northeast Monsoon
2023-01-18T14:00:00+05:30,2023-01-18,14,28.88,72.07,3.93,1,Northeast Monsoon
2023-01-18T15:00:00+05:30,2023-01-18,15,29.36,72.55,3.29,1,Northeast Monsoon
2023-01-18T16:00:00+05:30,2023-01-18,16,28.38,73.16,3.57,1,Northeast Monsoon
2023-01-18T17:00:00+05:30,2023-01-18,17,28.08,72.78,3.13,1,Northeast Monsoon
2023-01-18T18:00:00+05:30,2023-01-18,18,28.13,75.87,2.98,1,Northeast Monsoon
2023-01-18T19:00:00+05:30,2023-01-18,19,26.69,77.63,2.94,1,Northeast Monsoon
2023-01-18T20:00:00+05:30,2023-01-18,20,27.45,80.43,3.43,1,Northeast Monsoon
2023-01-18T21:00:00+05:30,2023-01-18,21,26.09,81.25,2.93,1,Northeast Monsoon
2023-01-18T22:00:00+05:30,2023-01-18,22,26.5,77.86,3.01,1,Northeast Monsoon
2023-01-18T23:00:00+05:30,2023-01-18,23,25.39,80.05,2.88,1,Northeast Monsoon
2023-01-19T00:00:00+05:30,2023-01-19,0,25.26,77.62,4.15,1,Northeast Monsoon
2023-01-19T01:00:00+05:30,2023-01-19,1,25.65,81.24,3.49,1,Northeast Monsoon
2023-01-19T02:00:00+05:30,2023-01-19,2,26.14,80.4,4.9,1,Northeast Monsoon
2023-01-19T03:00:00+05:30,2023-01-19,3,25.87,79.77,3.45,1,Northeast Monsoon
2023-01-19T04:00:00+05:30,2023-01-19,4,26.37,78.37,5.1,1,Northeast Monsoon
2023-01-19T05:00:00+05:30,2023-01-19,5,27.67,77.23,2.86,1,Northeast Monsoon
2023-01-19T06:00:00+05:30,2023-01-19,6,27.6,77.28,3.14,1,Northeast Monsoon
2023-01-19T07:00:00+05:30,2023-01-19,7,27.45,73.68,3.21,1,Northeast Monsoon
2023-01-19T08:00:00+05:30,2023-01-19,8,27.76,69.18,2.82,1,Northeast Monsoon
2023-01-19T09:00:00+05:30,2023-01-19,9,28.74,70.77,2.92,1,Northeast Monsoon
2023-01-19T10:00:00+05:30,2023-01-19,10,29.29,66.72,3.03,1,Northeast Monsoon
2023-01-19T11:00:00+05:30,2023-01-19,11,29.22,67.56,3.25,1,Northeast Monsoon
2023-01-19T12:00:00+05:30,2023-01-19,12,28.81,68.18,3.3,1,Northeast Monsoon
2023-01-19T13:00:00+05:30,2023-01-19,13,30.23,68.24,2.87,1,Northeast Monsoon
2023-01-19T14:00:00+05:30,2023-01-19,14,30.27,70.64,3.36,1,Northeast Monsoon
2023-01-19T15:00:00+05:30,2023-01-19,15,29.49,71.2,4.74,1,Northeast Monsoon
2023-01-19T16:00:00+05:30,2023-01-19,16,28.55,70.45,3.95,1,Northeast Monsoon
2023-01-19T17:00:00+05:30,2023-01-19,17,28.4,73.55,2.94,1,Northeast Monsoon
2023-01-19T18:00:00+05:30,2023-01-19,18,27.55,75.28,3.3,1,Northeast Monsoon
2023-01-19T19:00:00+05:30,2023-01-19,19,27.3,76.39,4.56,1,Northeast Monsoon
2023-01-19T20:00:00+05:30,2023-01-19,20,28.01,79.97,4.19,1,Northeast Monsoon
2023-01-19T21:00:00+05:30,2023-01-19,21,25.71,77.18,3.33,1,Northeast Monsoon
2023-01-19T22:00:00+05:30,2023-01-19,22,26.22,76.53,4.92,1,Northeast Monsoon
2023-01-19T23:00:00+05:30,2023-01-19,23,26.39,82.66,4.28,1,Northeast Monsoon
2023-01-20T00:00:00+05:30,2023-01-20,0,25.29,77.09,3.53,1,Northeast Monsoon
2023-01-20T01:00:00+05:30,2023-01-20,1,26.17,79.96,3.2,1,Northeast Monsoon
2023-01-20T02:00:00+05:30,2023-01-20,2,25.84,79.19,2.95,1,Northeast Monsoon
2023-01-20T03:00:00+05:30,2023-01-20,3,26.59,79.89,2.86,1,Northeast Monsoon
2023-01-20T04:00:00+05:30,2023-01-20,4,27.3,74.0,3.57,1,Northeast Monsoon
2023-01-20T05:00:00+05:30,2023-01-20,5,27.68,75.85,2.88,1,Northeast Monsoon
2023-01-20T06:00:00+05:30,2023-01-20,6,27.55,76.25,3.55,1,Northeast Monsoon
2023-01-20T07:00:00+05:30,2023-01-20,7,28.61,76.11,3.47,1,Northeast Monsoon
2023-01-20T08:00:00+05:30,2023-01-20,8,27.84,72.34,6.57,1,Northeast Monsoon
2023-01-20T09:00:00+05:30,2023-01-20,9,28.26,71.32,3.52,1,Northeast Monsoon
2023-01-20T10:00:00+05:30,2023-01-20,10,29.64,70.76,2.97,1,Northeast Monsoon
2023-01-20T11:00:00+05:30,2023-01-20,11,29.37,71.78,3.99,1,Northeast Monsoon
2023-01-20T12:00:00+05:30,2023-01-20,12,30.48,68.22,3.38,1,Northeast Monsoon
2023-01-20T13:00:00+05:30,2023-01-20,13,29.17,67.69,3.27,1,Northeast Monsoon
2023-01-20T14:00:00+05:30,2023-01-20,14,29.03,72.93,3.1,1,Northeast Monsoon
2023-01-20T15:00:00+05:30,2023-01-20,15,28.56,72.39,2.86,1,Northeast Monsoon
2023-01-20T16:00:00+05:30,2023-01-20,16,28.14,74.45,3.09,1,Northeast Monsoon
2023-01-20T17:00:00+05:30,2023-01-20,17,27.62,75.93,3.65,1,Northeast Monsoon
2023-01-20T18:00:00+05:30,2023-01-20,18,28.42,76.09,3.05,1,Northeast Monsoon
2023-01-20T19:00:00+05:30,2023-01-20,19,27.04,78.25,3.08,1,Northeast Monsoon
2023-01-20T20:00:00+05:30,2023-01-20,20,26.88,75.53,2.87,1,Northeast Monsoon
2023-01-20T21:00:00+05:30,2023-01-20,21,25.61,77.63,3.05,1,Northeast Monsoon
2023-01-20T22:00:00+05:30,2023-01-20,22,25.8,79.74,2.87,1,Northeast Monsoon
2023-01-20T23:00:00+05:30,2023-01-20,23,25.34,83.13,3.08,1,Northeast Monsoon
2023-01-21T00:00:00+05:30,2023-01-21,0,25.83,78.92,3.08,1,Northeast Monsoon
2023-01-21T01:00:00+05:30,2023-01-21,1,25.71,79.67,3.29,1,Northeast Monsoon
2023-01-21T02:00:00+05:30,2023-01-21,2,25.22,80.72,3.23,1,Northeast Monsoon
2023-01-21T03:00:00+05:30,2023-01-21,3,25.68,77.55,3.28,1,Northeast Monsoon
2023-01-21T04:00:00+05:30,2023-01-21,4,26.22,79.24,3.05,1,Northeast Monsoon
2023-01-21T05:00:00+05:30,2023-01-21,5,26.15,74.99,2.93,1,Northeast Monsoon
2023-01-21T06:00:00+05:30,2023-01-21,6,27.42,76.46,2.99,1,Northeast Monsoon
2023-01-21T07:00:00+05:30,2023-01-21,7,27.78,76.92,2.89,1,Northeast Monsoon
2023-01-21T08:00:00+05:30,2023-01-21,8,28.48,73.99,3.48,1,Northeast Monsoon
2023-01-21T09:00:00+05:30,2023-01-21,9,29.37,73.02,3.24,1,Northeast Monsoon
2023-01-21T10:00:00+05:30,2023-01-21,10,28.82,70.96,3.06,1,Northeast Monsoon
2023-01-21T11:00:00+05:30,2023-01-21,11,29.43,68.48,3.41,1,Northeast Monsoon
2023-01-21T12:00:00+05:30,2023-01-21,12,30.03,67.73,2.82,1,Northeast Monsoon
2023-01-21T13:00:00+05:30,2023-01-21,13,29.41,69.96,4.52,1,Northeast Monsoon
2023-01-21T14:00:00+05:30,2023-01-21,14,29.0,72.29,4.94,1,Northeast Monsoon
2023-01-21T15:00:00+05:30,2023-01-21,15,29.01,67.25,3.14,1,Northeast Monsoon
2023-01-21T16:00:00+05:30,2023-01-21,16,28.47,74.5,3.89,1,Northeast Monsoon
2023-01-21T17:00:00+05:30,2023-01-21,17,27.62,74.04,3.05,1,Northeast Monsoon
2023-01-21T18:00:00+05:30,2023-01-21,18,27.05,77.22,3.8,1,Northeast Monsoon
2023-01-21T19:00:00+05:30,2023-01-21,19,26.22,76.53,3.15,1,Northeast Monsoon
2023-01-21T20:00:00+05:30,2023-01-21,20,26.02,76.32,3.91,1,Northeast Monsoon
2023-01-21T21:00:00+05:30,2023-01-21,21,26.01,76.95,3.07,1,Northeast Monsoon
2023-01-21T22:00:00+05:30,2023-01-21,22,25.26,79.15,2.98,1,Northeast Monsoon
2023-01-21T23:00:00+05:30,2023-01-21,23,25.11,77.15,2.83,1,Northeast Monsoon
2023-01-22T00:00:00+05:30,2023-01-22,0,24.85,81.8,3.4,1,Northeast Monsoon
2023-01-22T01:00:00+05:30,2023-01-22,1,25.37,80.74,3.32,1,Northeast Monsoon
2023-01-22T02:00:00+05:30,2023-01-22,2,26.0,81.06,3.28,1,Northeast Monsoon
2023-01-22T03:00:00+05:30,2023-01-22,3,25.8,79.4,3.24,1,Northeast Monsoon
2023-01-22T04:00:00+05:30,2023-01-22,4,26.3,80.32,2.8,1,Northeast Monsoon
2023-01-22T05:00:00+05:30,2023-01-22,5,27.28,76.64,3.25,1,Northeast Monsoon
2023-01-22T06:00:00+05:30,2023-01-22,6,27.0,75.28,2.91,1,Northeast Monsoon
2023-01-22T07:00:00+05:30,2023-01-22,7,27.88,75.47,3.05,1,Northeast Monsoon
2023-01-22T08:00:00+05:30,2023-01-22,8,28.45,72.92,4.38,1,Northeast Monsoon
2023-01-22T09:00:00+05:30,2023-01-22,9,29.51,68.53,3.01,1,Northeast Monsoon
2023-01-22T10:00:00+05:30,2023-01-22,10,29.18,70.28,2.88,1,Northeast Monsoon
2023-01-22T11:00:00+05:30,2023-01-22,11,29.48,66.92,3.07,1,Northeast Monsoon
2023-01-22T12:00:00+05:30,2023-01-22,12,29.98,68.81,3.21,1,Northeast Monsoon
2023-01-22T13:00:00+05:30,2023-01-22,13,28.29,70.28,3.19,1,Northeast Monsoon
2023-01-22T14:00:00+05:30,2023-01-22,14,29.02,65.42,3.48,1,Northeast Monsoon
2023-01-22T15:00:00+05:30,2023-01-22,15,28.51,69.99,3.27,1,Northeast Monsoon
2023-01-22T16:00:00+05:30,2023-01-22,16,27.64,71.79,3.2,1,Northeast Monsoon
2023-01-22T17:00:00+05:30,2023-01-22,17,27.66,71.24,3.4,1,Northeast Monsoon
2023-01-22T18:00:00+05:30,2023-01-22,18,27.94,77.71,3.08,1,Northeast Monsoon
2023-01-22T19:00:00+05:30,2023-01-22,19,27.24,76.0,2.81,1,Northeast Monsoon
2023-01-22T20:00:00+05:30,2023-01-22,20,26.28,79.8,2.83,1,Northeast Monsoon
2023-01-22T21:00:00+05:30,2023-01-22,21,25.75,77.77,3.14,1,Northeast Monsoon
2023-01-22T22:00:00+05:30,2023-01-22,22,25.75,81.83,4.1,1,Northeast Monsoon
2023-01-22T23:00:00+05:30,2023-01-22,23,26.14,77.16,3.65,1,Northeast Monsoon
2023-01-23T00:00:00+05:30,2023-01-23,0,25.91,80.68,3.1,1,Northeast Monsoon
2023-01-23T01:00:00+05:30,2023-01-23,1,25.56,76.86,3.08,1,Northeast Monsoon
2023-01-23T02:00:00+05:30,2023-01-23,2,26.89,81.79,3.72,1,Northeast Monsoon
2023-01-23T03:00:00+05:30,2023-01-23,3,26.48,78.73,2.83,1,Northeast Monsoon
2023-01-23T04:00:00+05:30,2023-01-23,4,26.55,75.89,2.82,1,Northeast Monsoon
2023-01-23T05:00:00+05:30,2023-01-23,5,26.4,76.13,2.85,1,Northeast Monsoon
2023-01-23T06:00:00+05:30,2023-01-23,6,27.27,73.2,3.13,1,Northeast Monsoon
2023-01-23T07:00:00+05:30,2023-01-23,7,28.33,73.76,3.42,1,Northeast Monsoon
2023-01-23T08:00:00+05:30,2023-01-23,8,28.15,73.13,3.21,1,Northeast Monsoon
2023-01-23T09:00:00+05:30,2023-01-23,9,29.14,72.42,3.36,1,Northeast Monsoon
2023-01-23T10:00:00+05:30,2023-01-23,10,30.12,67.58,3.79,1,Northeast Monsoon
2023-01-23T11:00:00+05:30,2023-01-23,11,29.18,69.74,2.86,1,Northeast Monsoon
2023-01-23T12:00:00+05:30,2023-01-23,12,29.27,68.74,3.03,1,Northeast Monsoon
2023-01-23T13:00:00+05:30,2023-01-23,13,29.17,67.86,3.96,1,Northeast Monsoon
2023-01-23T14:00:00+05:30,2023-01-23,14,29.67,73.04,2.94,1,Northeast Monsoon
2023-01-23T15:00:00+05:30,2023-01-23,15,28.27,72.96,3.48,1,Northeast Monsoon
2023-01-23T16:00:00+05:30,2023-01-23,16,28.69,70.81,3.75,1,Northeast Monsoon
2023-01-23T17:00:00+05:30,2023-01-23,17,28.05,70.9,3.1,1,Northeast Monsoon
2023-01-23T18:00:00+05:30,2023-01-23,18,26.98,76.74,3.51,1,Northeast Monsoon
2023-01-23T19:00:00+05:30,2023-01-23,19,26.93,77.12,3.46,1,Northeast Monsoon
2023-01-23T20:00:00+05:30,2023-01-23,20,26.76,75.92,3.17,1,Northeast Monsoon
2023-01-23T21:00:00+05:30,2023-01-23,21,26.16,77.93,2.9,1,Northeast Monsoon
2023-01-23T22:00:00+05:30,2023-01-23,22,26.57,83.1,3.01,1,Northeast Monsoon
2023-01-23T23:00:00+05:30,2023-01-23,23,25.08,78.27,2.89,1,Northeast Monsoon
2023-01-24T00:00:00+05:30,2023-01-24,0,25.23,83.21,3.04,1,Northeast Monsoon
2023-01-24T01:00:00+05:30,2023-01-24,1,25.73,80.97,2.87,1,Northeast Monsoon
2023-01-24T02:00:00+05:30,2023-01-24,2,26.66,79.32,3.57,1,Northeast Monsoon
2023-01-24T03:00:00+05:30,2023-01-24,3,26.36,75.58,2.9,1,Northeast Monsoon
2023-01-24T04:00:00+05:30,2023-01-24,4,26.26,76.89,3.68,1,Northeast Monsoon
